gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,3.098073
KLHL17,ENST00000338591,0.24922
PLEKHN1,ENST00000379410,0.013926
HES4,ENST00000304952,1.013991
AGRN,ENST00000379370,2.419894
RNF223,ENST00000453464,0
C1orf159,ENST00000421241,0.269007
TTLL10,ENST00000379289,0.003315
TNFRSF18,ENST00000379268,0
TNFRSF4,ENST00000379236,0.036506
SDF4,ENST00000360001,2.045208
B3GALT6,ENST00000379198,1.778032
FAM132A,ENST00000330388,0
UBE2J2,ENST00000349431,0.871734
SCNN1D,ENST00000379116,0.399986
ACAP3,ENST00000354700,0.829354
PUSL1,ENST00000379031,0.666218
CPSF3L,ENST00000435064,0
GLTPD1,ENST00000343938,1.013247
TAS1R3,ENST00000339381,0.338763
DVL1,ENST00000378888,0.074038
MXRA8,ENST00000309212,0
CCNL2,ENST00000400809,0.393749
MRPL20,ENST00000344843,6.654549
VWA1,ENST00000476993,0.200896
ATAD3A,ENST00000378756,0
TMEM240,ENST00000378733,0.068665
SSU72,ENST00000291386,5.442613
C1orf233,ENST00000422725,0.401599
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0.990596
CDK11A,ENST00000404249,0.290312
NADK,ENST00000341426,0
GNB1,ENST00000378609,13.850381
CALML6,ENST00000307786,0
TMEM52,ENST00000310991,0
GABRD,ENST00000378585,0
PRKCZ,ENST00000378567,0
C1orf86,ENST00000378546,1.096848
SKI,ENST00000378536,2.876359
MORN1,ENST00000378531,0.228044
RER1,ENST00000605895,2.8228
PEX10,ENST00000447513,1.013847
PLCH2,ENST00000378486,0.108357
PANK4,ENST00000378466,0.639884
HES5,ENST00000378453,4.351556
FAM213B,ENST00000419916,0
MMEL1,ENST00000378412,0.002728
ACTRT2,ENST00000378404,0.022437
PRDM16,ENST00000270722,0.362193
ARHGEF16,ENST00000378378,0.032783
MEGF6,ENST00000356575,0.269841
TPRG1L,ENST00000378344,0.868199
WRAP73,ENST00000270708,0.47909
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0.007104
LRRC47,ENST00000378251,1.987072
CEP104,ENST00000378230,0.579187
DFFB,ENST00000378209,0.191076
C1orf174,ENST00000361605,1.288933
AJAP1,ENST00000378191,0.760605
NPHP4,ENST00000378156,0.256324
CHD5,ENST00000262450,0.113253
RPL22,ENST00000234875,10.791175
RNF207,ENST00000377939,0.035759
ICMT,ENST00000343813,0.94094
HES3,ENST00000377898,0
GPR153,ENST00000377893,0.793098
ACOT7,ENST00000361521,0.082997
HES2,ENST00000377834,0.008303
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0
NOL9,ENST00000377705,1.23775
TAS1R1,ENST00000333172,0.021197
ZBTB48,ENST00000377674,0.162629
KLHL21,ENST00000377658,0.867445
PHF13,ENST00000377648,0.980942
DNAJC11,ENST00000377577,1.816799
CAMTA1,ENST00000303635,0.593773
VAMP3,ENST00000054666,4.798054
UTS2,ENST00000361696,0.021496
TNFRSF9,ENST00000377507,0.011942
PARK7,ENST00000338639,2.074419
ERRFI1,ENST00000377482,0.763097
SLC45A1,ENST00000471889,0.169769
RERE,ENST00000400908,0.850221
ENO1,ENST00000234590,36.423678
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,0.874055
GPR157,ENST00000377411,0.00808
H6PD,ENST00000377403,1.541981
SPSB1,ENST00000328089,1.414417
SLC25A33,ENST00000302692,0.68776
TMEM201,ENST00000340381,0.364133
PIK3CD,ENST00000377346,0.380564
CLSTN1,ENST00000377298,0.267126
CTNNBIP1,ENST00000377263,2.096234
LZIC,ENST00000377223,1.736487
NMNAT1,ENST00000377205,0.33643
RBP7,ENST00000294435,0.222917
UBE4B,ENST00000343090,0.948129
PGD,ENST00000270776,5.88257
APITD1,ENST00000309048,0.160331
CORT,ENST00000377049,0.144628
DFFA,ENST00000377038,1.74486
PEX14,ENST00000356607,1.169891
CASZ1,ENST00000377022,0.077228
TARDBP,ENST00000240185,1.447467
MASP2,ENST00000400897,0.573488
SRM,ENST00000376957,3.504071
EXOSC10,ENST00000376936,3.64934
MTOR,ENST00000361445,2.803327
ANGPTL7,ENST00000376819,0.1535
UBIAD1,ENST00000376810,1.129917
PTCHD2,ENST00000294484,0.645458
