gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0.164935
NOC2L,ENST00000327044,18.241545
KLHL17,ENST00000338591,0.550474
PLEKHN1,ENST00000379410,0.06201
HES4,ENST00000304952,0.141835
AGRN,ENST00000379370,2.790775
RNF223,ENST00000453464,0
C1orf159,ENST00000421241,1.3137
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0
TNFRSF4,ENST00000379236,0
SDF4,ENST00000360001,9.874256
B3GALT6,ENST00000379198,2.603412
FAM132A,ENST00000330388,0.037803
UBE2J2,ENST00000349431,2.282095
SCNN1D,ENST00000379116,0.064761
ACAP3,ENST00000354700,1.557117
PUSL1,ENST00000379031,2.979119
CPSF3L,ENST00000435064,3.909702
GLTPD1,ENST00000343938,2.455022
TAS1R3,ENST00000339381,0.089149
DVL1,ENST00000378888,0.117256
MXRA8,ENST00000309212,3.127987
CCNL2,ENST00000400809,0.374772
MRPL20,ENST00000344843,42.72351
VWA1,ENST00000476993,0.015637
ATAD3A,ENST00000378756,0
TMEM240,ENST00000378733,0
SSU72,ENST00000291386,23.253435
C1orf233,ENST00000422725,0.396681
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0
CDK11A,ENST00000404249,1.590415
NADK,ENST00000341426,0.130457
GNB1,ENST00000378609,23.478829
CALML6,ENST00000307786,0
TMEM52,ENST00000310991,0
GABRD,ENST00000378585,0
PRKCZ,ENST00000378567,0.01678
C1orf86,ENST00000378546,0
SKI,ENST00000378536,1.863225
MORN1,ENST00000378531,0
RER1,ENST00000605895,5.954775
PEX10,ENST00000447513,1.440438
PLCH2,ENST00000378486,0
PANK4,ENST00000378466,1.457927
HES5,ENST00000378453,0.01845
FAM213B,ENST00000419916,0.897501
MMEL1,ENST00000378412,0.004059
ACTRT2,ENST00000378404,0
PRDM16,ENST00000270722,0.067189
ARHGEF16,ENST00000378378,0
MEGF6,ENST00000356575,0.646393
TPRG1L,ENST00000378344,2.03686
WRAP73,ENST00000270708,1.370688
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0
LRRC47,ENST00000378251,4.964557
CEP104,ENST00000378230,1.030604
DFFB,ENST00000378209,0.489637
C1orf174,ENST00000361605,8.186063
AJAP1,ENST00000378191,0.018462
NPHP4,ENST00000378156,0.388962
CHD5,ENST00000262450,0
RPL22,ENST00000234875,20.941649
RNF207,ENST00000377939,0.012147
ICMT,ENST00000343813,10.071603
HES3,ENST00000377898,0
GPR153,ENST00000377893,1.293306
ACOT7,ENST00000361521,0.113231
HES2,ENST00000377834,0.007414
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0.074424
NOL9,ENST00000377705,3.742984
TAS1R1,ENST00000333172,0.027602
ZBTB48,ENST00000377674,0.282177
KLHL21,ENST00000377658,7.812821
PHF13,ENST00000377648,1.37484
DNAJC11,ENST00000377577,5.367553
CAMTA1,ENST00000303635,0.028694
VAMP3,ENST00000054666,20.674843
UTS2,ENST00000361696,0
TNFRSF9,ENST00000377507,0.910325
PARK7,ENST00000338639,8.050845
ERRFI1,ENST00000377482,12.174984
SLC45A1,ENST00000471889,0.072959
RERE,ENST00000400908,0.6694
ENO1,ENST00000234590,417.412934
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,0.434277
GPR157,ENST00000377411,0.809716
H6PD,ENST00000377403,2.53948
SPSB1,ENST00000328089,4.189246
SLC25A33,ENST00000302692,1.686527
TMEM201,ENST00000340381,0.624094
PIK3CD,ENST00000377346,2.049504
CLSTN1,ENST00000377298,1.765206
CTNNBIP1,ENST00000377263,1.050396
LZIC,ENST00000377223,3.337631
NMNAT1,ENST00000377205,1.012914
RBP7,ENST00000294435,0.1055
UBE4B,ENST00000343090,3.016466
PGD,ENST00000270776,46.005427
APITD1,ENST00000309048,2.359328
CORT,ENST00000377049,0.091636
DFFA,ENST00000377038,4.096173
PEX14,ENST00000356607,4.446995
CASZ1,ENST00000377022,0.009558
TARDBP,ENST00000240185,0.332235
MASP2,ENST00000400897,0.125873
SRM,ENST00000376957,6.145145
EXOSC10,ENST00000376936,13.228691
MTOR,ENST00000361445,6.388465
ANGPTL7,ENST00000376819,0.035149
UBIAD1,ENST00000376810,1.746327
PTCHD2,ENST00000294484,0.001977
FBXO2,ENST00000354287,0.085986
FBXO44,ENST00000251547,0.249761
FBXO6,ENST00000376753,0.350668
MAD2L2,ENST00000376692,12.421887
DRAXIN,ENST00000294485,0.795759
AGTRAP,ENST00000314340,7.490495
MTHFR,ENST00000376590,0.181317
CLCN6,ENST00000346436,1.20577
NPPA,ENST00000376480,0
NPPB,ENST00000376468,0.043211
KIAA2013,ENST00000376572,4.752456
PLOD1,ENST00000196061,33.629315
MFN2,ENST00000235329,15.061875
MIIP,ENST00000235332,3.906942
TNFRSF8,ENST00000263932,0
TNFRSF1B,ENST00000376259,0.549156
AADACL3,ENST00000359318,0
PRAMEF12,ENST00000357726,0
PRAMEF1,ENST00000332296,0
HNRNPCL1,ENST00000317869,0.034635
PRAMEF2,ENST00000240189,0
PRAMEF4,ENST00000235349,0
PRAMEF10,ENST00000235347,0
PRAMEF6,ENST00000376189,0
WI2-3308P17.2,ENST00000436041,0
PRAMEF9,ENST00000376152,0
PRAMEF14,ENST00000334600,0
PRAMEF17,ENST00000376098,0
LRRC38,ENST00000376085,0.005168
KAZN,ENST00000376030,0.240923
TMEM51,ENST00000376008,0.860493
EFHD2,ENST00000375980,10.065141
CTRC,ENST00000375949,0
CELA2A,ENST00000359621,0
CELA2B,ENST00000375910,0
CASP9,ENST00000333868,0.121029
DNAJC16,ENST00000375847,1.645885
AGMAT,ENST00000375826,0.271795
DDI2,ENST00000480945,1.140982
PLEKHM2,ENST00000375799,1.013857
SLC25A34,ENST00000294454,0.123963
TMEM82,ENST00000375782,0
FBLIM1,ENST00000375766,8.279123
SPEN,ENST00000375759,2.37338
ZBTB17,ENST00000375743,2.375364
C1orf64,ENST00000329454,0.003554
HSPB7,ENST00000311890,0.055317
CLCNKA,ENST00000331433,0
CLCNKB,ENST00000375679,0.059501
FAM131C,ENST00000375662,0.235959
EPHA2,ENST00000358432,10.346615
ARHGEF19,ENST00000270747,0.114504
RSG1,ENST00000375599,0.638826
FBXO42,ENST00000375592,1.60354
SZRD1,ENST00000401088,2.975665
NECAP2,ENST00000337132,10.822972
CROCC,ENST00000375541,0.469611
MFAP2,ENST00000375535,2.038951
ATP13A2,ENST00000326735,1.51106
SDHB,ENST00000375499,31.114972
PADI2,ENST00000375486,0.143603
PADI1,ENST00000375471,0.012381
PADI3,ENST00000375460,0.10794
PADI4,ENST00000375448,0
RCC2,ENST00000375436,14.454702
ARHGEF10L,ENST00000361221,0.328877
ACTL8,ENST00000375406,0
IGSF21,ENST00000251296,0
PAX7,ENST00000420770,0.009977
ALDH4A1,ENST00000375341,1.246702
IFFO2,ENST00000455833,2.261821
UBR4,ENST00000375254,7.535948
EMC1,ENST00000477853,2.135209
MRTO4,ENST00000330263,16.425822
AKR7A3,ENST00000361640,0.123193
PQLC2,ENST00000375153,1.179769
CAPZB,ENST00000264202,11.908383
MINOS1,ENST00000322753,0.718801
NBL1,ENST00000375136,1.568359
HTR6,ENST00000289753,0.005585
RNF186,ENST00000375121,0
OTUD3,ENST00000375120,1.310452
PLA2G2E,ENST00000375116,0
PLA2G5,ENST00000375108,0.252832
PLA2G2D,ENST00000375105,0
PLA2G2F,ENST00000375102,0
UBXN10,ENST00000375099,0
CAMK2N1,ENST00000375078,2.211674
MUL1,ENST00000264198,7.83258
FAM43B,ENST00000332947,0.320195
CDA,ENST00000375071,0
PINK1,ENST00000321556,9.353959
DDOST,ENST00000602624,62.571585
KIF17,ENST00000400463,0.032983
SH2D5,ENST00000444387,0.040792
HP1BP3,ENST00000438032,3.017004
ECE1,ENST00000374893,2.737033
NBPF3,ENST00000318249,0.956147
ALPL,ENST00000374840,0.667784
USP48,ENST00000308271,1.647827
LDLRAD2,ENST00000344642,0.689412
HSPG2,ENST00000374695,2.823711
CELA3B,ENST00000337107,0
CELA3A,ENST00000290122,0
WNT4,ENST00000290167,0.047998
ZBTB40,ENST00000375647,2.760289
EPHA8,ENST00000166244,0.002079
C1QA,ENST00000374642,0
C1QC,ENST00000374640,0
C1QB,ENST00000509305,0
EPHB2,ENST00000374630,6.425576
C1orf234,ENST00000566855,0
KDM1A,ENST00000400181,4.233481
HNRNPR,ENST00000302271,0
ZNF436,ENST00000314011,2.185182
TCEA3,ENST00000450454,0.368507
ASAP3,ENST00000336689,2.273039
E2F2,ENST00000361729,1.24088
ID3,ENST00000374561,81.887972
PITHD1,ENST00000246151,8.168966
LYPLA2,ENST00000374514,8.824061
HMGCL,ENST00000374490,4.409229
FUCA1,ENST00000374479,6.243641
CNR2,ENST00000374472,0.001977
PNRC2,ENST00000334351,12.597579
SRSF10,ENST00000492112,0.528714
MYOM3,ENST00000374434,0
IL22RA1,ENST00000270800,0.158332
IFNLR1,ENST00000327535,0.341468
GRHL3,ENST00000361548,0
STPG1,ENST00000337248,0.543722
NIPAL3,ENST00000374399,2.419649
RCAN3,ENST00000374395,1.543558
NCMAP,ENST00000374392,0
SRRM1,ENST00000323848,4.996374
CLIC4,ENST00000374379,40.61414
RUNX3,ENST00000308873,1.739117
SYF2,ENST00000236273,5.428588
C1orf63,ENST00000243189,1.345309
TMEM50A,ENST00000374358,13.063398
TMEM57,ENST00000374343,1.746982
LDLRAP1,ENST00000374338,2.683451
SEPN1,ENST00000361547,1.497082
MTFR1L,ENST00000374303,6.17407
AUNIP,ENST00000374298,1.774207
STMN1,ENST00000455785,37.214559
PAFAH2,ENST00000374282,1.456874
EXTL1,ENST00000374280,0.11863
SLC30A2,ENST00000374276,0.036362
TRIM63,ENST00000374272,1.369214
PDIK1L,ENST00000374269,1.290955
FAM110D,ENST00000374268,0.007778
ZNF593,ENST00000374266,14.83826
CNKSR1,ENST00000361530,0
CATSPER4,ENST00000456354,0
CEP85,ENST00000451429,2.824698
SH3BGRL3,ENST00000270792,106.333746
CD52,ENST00000374213,0
ZNF683,ENST00000349618,0
LIN28A,ENST00000326279,0
DHDDS,ENST00000236342,3.764633
HMGN2,ENST00000361427,4.036122
RPS6KA1,ENST00000374168,2.944706
ARID1A,ENST00000324856,0.518637
ZDHHC18,ENST00000374142,1.92614
SFN,ENST00000339276,0.037458
GPN2,ENST00000374135,1.328332
GPATCH3,ENST00000361720,1.925142
NR0B2,ENST00000254227,0
NUDC,ENST00000321265,26.468548
C1orf172,ENST00000320567,0
TRNP1,ENST00000522111,1.428967
FAM46B,ENST00000289166,0.795035
SLC9A1,ENST00000263980,5.009747
WDTC1,ENST00000319394,0.782687
MAP3K6,ENST00000357582,1.335032
FCN3,ENST00000270879,0
CD164L2,ENST00000374030,0.014228
GPR3,ENST00000374024,0.772141
FGR,ENST00000374005,0
IFI6,ENST00000361157,7.978421
FAM76A,ENST00000373954,0.950423
STX12,ENST00000373943,6.723005
PPP1R8,ENST00000311772,8.616197
THEMIS2,ENST00000373921,0.482304
RPA2,ENST00000373912,16.018184
SMPDL3B,ENST00000373894,0.14458
XKR8,ENST00000373884,1.520592
EYA3,ENST00000373871,0
PTAFR,ENST00000373857,0.018541
DNAJC8,ENST00000263697,16.12572
ATPIF1,ENST00000335514,52.210417
SESN2,ENST00000253063,1.5154860000000001
MED18,ENST00000373842,2.795763
PHACTR4,ENST00000373839,1.595807
TRNAU1AP,ENST00000373830,0.932697
TAF12,ENST00000373824,6.474627
GMEB1,ENST00000373816,0.950127
