gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,2.479899
KLHL17,ENST00000338591,0.349555
PLEKHN1,ENST00000379410,0.019513
HES4,ENST00000304952,0.412975
AGRN,ENST00000379370,2.785848
RNF223,ENST00000453464,0.004942
C1orf159,ENST00000421241,0.118911
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0.058699
TNFRSF4,ENST00000379236,0.025911
SDF4,ENST00000360001,1.17179
B3GALT6,ENST00000379198,0.807619
FAM132A,ENST00000330388,0.026591
UBE2J2,ENST00000349431,0.386034
SCNN1D,ENST00000379116,0.180296
ACAP3,ENST00000354700,0.880338
PUSL1,ENST00000379031,0.433501
CPSF3L,ENST00000435064,0
GLTPD1,ENST00000343938,0.865058
TAS1R3,ENST00000339381,0.290858
DVL1,ENST00000378888,0.020405
MXRA8,ENST00000309212,0
CCNL2,ENST00000400809,0.307355
MRPL20,ENST00000344843,4.321741
VWA1,ENST00000476993,0.994388
ATAD3A,ENST00000378756,0
TMEM240,ENST00000378733,0.04708
SSU72,ENST00000291386,4.659817
C1orf233,ENST00000422725,0.709306
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0.858141
CDK11A,ENST00000404249,0.558094
NADK,ENST00000341426,0
GNB1,ENST00000378609,13.978377
CALML6,ENST00000307786,0
TMEM52,ENST00000310991,0.047575
GABRD,ENST00000378585,0
PRKCZ,ENST00000378567,0.111214
C1orf86,ENST00000378546,0
SKI,ENST00000378536,3.491966
MORN1,ENST00000378531,0.24403
RER1,ENST00000605895,3.129881
PEX10,ENST00000447513,0.653794
PLCH2,ENST00000378486,0.328916
PANK4,ENST00000378466,0.8598
HES5,ENST00000378453,0.599606
FAM213B,ENST00000419916,0.55341
MMEL1,ENST00000378412,0.107896
ACTRT2,ENST00000378404,0.006868
PRDM16,ENST00000270722,0.320998
ARHGEF16,ENST00000378378,0.180447
MEGF6,ENST00000356575,0.154668
TPRG1L,ENST00000378344,3.228786
WRAP73,ENST00000270708,0.430517
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0.004349
LRRC47,ENST00000378251,1.616219
CEP104,ENST00000378230,0.918943
DFFB,ENST00000378209,0.176835
C1orf174,ENST00000361605,1.172335
AJAP1,ENST00000378191,0.635682
NPHP4,ENST00000378156,0.174958
CHD5,ENST00000262450,0.95938
RPL22,ENST00000234875,8.483376
RNF207,ENST00000377939,0.084137
ICMT,ENST00000343813,1.421174
HES3,ENST00000377898,0.035398
GPR153,ENST00000377893,0.665297
ACOT7,ENST00000361521,0.093481
HES2,ENST00000377834,0.002033
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0
NOL9,ENST00000377705,1.078892
TAS1R1,ENST00000333172,0
ZBTB48,ENST00000377674,0.10708
KLHL21,ENST00000377658,1.919008
PHF13,ENST00000377648,1.307207
DNAJC11,ENST00000377577,1.984219
CAMTA1,ENST00000303635,1.949742
VAMP3,ENST00000054666,5.407578
UTS2,ENST00000361696,0
TNFRSF9,ENST00000377507,0.01556
PARK7,ENST00000338639,2.670845
ERRFI1,ENST00000377482,1.994904
SLC45A1,ENST00000471889,0.255023
RERE,ENST00000400908,1.33594
ENO1,ENST00000234590,34.854864
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,0.290017
GPR157,ENST00000377411,0.103995
H6PD,ENST00000377403,1.060669
SPSB1,ENST00000328089,2.372464
SLC25A33,ENST00000302692,0.766297
TMEM201,ENST00000340381,0.024159
PIK3CD,ENST00000377346,0.544667
CLSTN1,ENST00000377298,0.834504
CTNNBIP1,ENST00000377263,1.67284
LZIC,ENST00000377223,1.780828
NMNAT1,ENST00000377205,0.400791
RBP7,ENST00000294435,0.247215
UBE4B,ENST00000343090,1.359224
