gene_symbol,transcript_id,TPM
SAMD11,ENST00000342066,0
NOC2L,ENST00000327044,1.958429
KLHL17,ENST00000338591,0.2169
PLEKHN1,ENST00000379410,0
HES4,ENST00000304952,0.821948
AGRN,ENST00000379370,1.230591
RNF223,ENST00000453464,0
C1orf159,ENST00000421241,0.373274
TTLL10,ENST00000379289,0
TNFRSF18,ENST00000379268,0
TNFRSF4,ENST00000379236,0.1765
SDF4,ENST00000360001,1.938372
B3GALT6,ENST00000379198,1.577916
FAM132A,ENST00000330388,0
UBE2J2,ENST00000349431,0.721141
SCNN1D,ENST00000379116,0
ACAP3,ENST00000354700,0.772927
PUSL1,ENST00000379031,0.507411
CPSF3L,ENST00000435064,0
GLTPD1,ENST00000343938,0.659484
TAS1R3,ENST00000339381,0.093255
DVL1,ENST00000378888,0.162156
MXRA8,ENST00000309212,0
CCNL2,ENST00000400809,0.239421
MRPL20,ENST00000344843,8.89289
VWA1,ENST00000476993,0.262239
ATAD3A,ENST00000378756,0.683166
TMEM240,ENST00000378733,0.054347
SSU72,ENST00000291386,4.09409
C1orf233,ENST00000422725,0.080224
MMP23B,ENST00000356026,0
CDK11B,ENST00000341832,0.489854
CDK11A,ENST00000404249,0.323148
NADK,ENST00000341426,0
GNB1,ENST00000378609,13.485444
CALML6,ENST00000307786,0
TMEM52,ENST00000310991,0.06564
GABRD,ENST00000378585,0
PRKCZ,ENST00000378567,0.012605
C1orf86,ENST00000378546,1.21496
SKI,ENST00000378536,1.03756
MORN1,ENST00000378531,0.269157
RER1,ENST00000605895,2.285107
PEX10,ENST00000447513,0.52559
PLCH2,ENST00000378486,0
PANK4,ENST00000378466,0.315827
HES5,ENST00000378453,1.049447
FAM213B,ENST00000419916,0.143622
MMEL1,ENST00000378412,0.015185
ACTRT2,ENST00000378404,0
PRDM16,ENST00000270722,0.077688
ARHGEF16,ENST00000378378,0.058406
MEGF6,ENST00000356575,0.093646
TPRG1L,ENST00000378344,1.131475
WRAP73,ENST00000270708,0.514442
TP73,ENST00000378295,0
CCDC27,ENST00000294600,0
LRRC47,ENST00000378251,0.995355
CEP104,ENST00000378230,0.46979
DFFB,ENST00000378209,0.337099
C1orf174,ENST00000361605,1.374924
AJAP1,ENST00000378191,0.03118
NPHP4,ENST00000378156,0.308646
CHD5,ENST00000262450,0.004165
RPL22,ENST00000234875,12.45177
RNF207,ENST00000377939,0.073827
ICMT,ENST00000343813,1.727668
HES3,ENST00000377898,0
GPR153,ENST00000377893,0.716584
ACOT7,ENST00000361521,0.025292
HES2,ENST00000377834,0.011714
TNFRSF25,ENST00000356876,0
PLEKHG5,ENST00000377728,0
NOL9,ENST00000377705,1.039083
TAS1R1,ENST00000333172,0.026648
ZBTB48,ENST00000377674,0.053833
KLHL21,ENST00000377658,0.81925
PHF13,ENST00000377648,0.87634
DNAJC11,ENST00000377577,1.551151
CAMTA1,ENST00000303635,0.512509
VAMP3,ENST00000054666,6.811729
UTS2,ENST00000361696,0
TNFRSF9,ENST00000377507,0.015005
PARK7,ENST00000338639,2.601101
ERRFI1,ENST00000377482,3.578006
SLC45A1,ENST00000471889,0.093171
RERE,ENST00000400908,0.379856
ENO1,ENST00000234590,63.954634
CA6,ENST00000377443,0
SLC2A5,ENST00000377424,1.15747
GPR157,ENST00000377411,0.192392
H6PD,ENST00000377403,1.4055
SPSB1,ENST00000328089,1.179561
